date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,fiscal_year,quarter,month,year
2023-11-01,Rajasthan,4-Wheelers,539,24386,2024,Q3,11,2023
2023-11-01,Tamil Nadu,4-Wheelers,599,19015,2024,Q3,11,2023
2023-11-01,Tripura,4-Wheelers,2,657,2024,Q3,11,2023
2023-11-01,Uttar Pradesh,4-Wheelers,446,42692,2024,Q3,11,2023
2023-11-01,Uttarakhand,4-Wheelers,47,5398,2024,Q3,11,2023
2023-11-01,West Bengal,4-Wheelers,290,9743,2024,Q3,11,2023
2023-11-01,Andaman & Nicobar Island,2-Wheelers,3,598,2024,Q3,11,2023
2023-11-01,Andhra Pradesh,2-Wheelers,1997,79246,2024,Q3,11,2023
2023-11-01,Assam,2-Wheelers,244,41326,2024,Q3,11,2023
2023-11-01,Bihar,2-Wheelers,1765,149828,2024,Q3,11,2023
2023-11-01,Chandigarh,2-Wheelers,241,2430,2024,Q3,11,2023
2023-11-01,Chhattisgarh,2-Wheelers,3880,76276,2024,Q3,11,2023
2023-11-01,DNH and DD,2-Wheelers,15,1185,2024,Q3,11,2023
2023-11-01,Delhi,2-Wheelers,3976,56736,2024,Q3,11,2023
2023-11-01,Goa,2-Wheelers,977,6217,2024,Q3,11,2023
2023-11-01,Gujarat,2-Wheelers,5424,152556,2024,Q3,11,2023
2023-11-01,Haryana,2-Wheelers,565,42364,2024,Q3,11,2023
2023-11-01,Himachal Pradesh,2-Wheelers,53,6131,2024,Q3,11,2023
2023-11-01,Jammu and Kashmir,2-Wheelers,172,8743,2024,Q3,11,2023
2023-11-01,Jharkhand,2-Wheelers,825,63696,2024,Q3,11,2023
2023-11-01,Karnataka,2-Wheelers,14300,136535,2024,Q3,11,2023
2023-11-01,Kerala,2-Wheelers,5352,36822,2024,Q3,11,2023
2023-11-01,Madhya Pradesh,2-Wheelers,4861,204532,2024,Q3,11,2023
2023-11-01,Maharashtra,2-Wheelers,19008,230768,2024,Q3,11,2023
2023-11-01,Manipur,2-Wheelers,10,812,2024,Q3,11,2023
2023-11-01,Meghalaya,2-Wheelers,6,1893,2024,Q3,11,2023
2023-11-01,Mizoram,2-Wheelers,35,1977,2024,Q3,11,2023
2023-11-01,Odisha,2-Wheelers,4345,63423,2024,Q3,11,2023
2023-11-01,Puducherry,2-Wheelers,194,3681,2024,Q3,11,2023
2023-11-01,Punjab,2-Wheelers,1184,48694,2024,Q3,11,2023
2023-11-01,Rajasthan,2-Wheelers,7743,191722,2024,Q3,11,2023
2023-11-01,Tamil Nadu,2-Wheelers,7096,121926,2024,Q3,11,2023
2023-11-01,Tripura,2-Wheelers,11,4893,2024,Q3,11,2023
2023-11-01,Uttar Pradesh,2-Wheelers,5327,387983,2024,Q3,11,2023
2023-11-01,Uttarakhand,2-Wheelers,626,24522,2024,Q3,11,2023
2023-11-01,West Bengal,2-Wheelers,1007,97240,2024,Q3,11,2023
2023-12-01,Sikkim,2-Wheelers,0,365,2024,Q3,12,2023
2023-12-01,Sikkim,4-Wheelers,0,318,2024,Q3,12,2023
2023-12-01,Ladakh,2-Wheelers,0,7,2024,Q3,12,2023
2023-12-01,Ladakh,4-Wheelers,0,144,2024,Q3,12,2023
2023-12-01,Mizoram,4-Wheelers,0,568,2024,Q3,12,2023
2023-12-01,Nagaland,2-Wheelers,0,421,2024,Q3,12,2023
2023-12-01,Nagaland,4-Wheelers,0,562,2024,Q3,12,2023
2023-12-01,Meghalaya,2-Wheelers,1,1518,2024,Q3,12,2023
2023-12-01,Meghalaya,4-Wheelers,1,1060,2024,Q3,12,2023
2023-12-01,Andaman & Nicobar Island,4-Wheelers,2,175,2024,Q3,12,2023
2023-12-01,Andhra Pradesh,4-Wheelers,130,7155,2024,Q3,12,2023
2023-12-01,Arunachal Pradesh,4-Wheelers,2,1137,2024,Q3,12,2023
2023-12-01,Assam,4-Wheelers,30,8111,2024,Q3,12,2023
2023-12-01,Bihar,4-Wheelers,59,4788,2024,Q3,12,2023
2023-12-01,Chandigarh,4-Wheelers,130,1496,2024,Q3,12,2023
2023-12-01,Chhattisgarh,4-Wheelers,93,3575,2024,Q3,12,2023
2023-12-01,DNH and DD,4-Wheelers,5,488,2024,Q3,12,2023
2023-12-01,Delhi,4-Wheelers,811,16567,2024,Q3,12,2023
2023-12-01,Goa,4-Wheelers,71,1859,2024,Q3,12,2023
2023-12-01,Gujarat,4-Wheelers,548,26023,2024,Q3,12,2023
2023-12-01,Haryana,4-Wheelers,218,23698,2024,Q3,12,2023
2023-12-01,Himachal Pradesh,4-Wheelers,16,5710,2024,Q3,12,2023
2023-12-01,Jammu and Kashmir,4-Wheelers,15,4531,2024,Q3,12,2023
2023-12-01,Jharkhand,4-Wheelers,27,4375,2024,Q3,12,2023
2023-12-01,Karnataka,4-Wheelers,1155,22859,2024,Q3,12,2023
2023-12-01,Kerala,4-Wheelers,736,13811,2024,Q3,12,2023
2023-12-01,Madhya Pradesh,4-Wheelers,134,9736,2024,Q3,12,2023
2023-12-01,Maharashtra,4-Wheelers,1125,32212,2024,Q3,12,2023
2023-12-01,Manipur,4-Wheelers,2,206,2024,Q3,12,2023
2023-12-01,Odisha,4-Wheelers,186,7280,2024,Q3,12,2023
2023-12-01,Puducherry,4-Wheelers,12,860,2024,Q3,12,2023
2023-12-01,Punjab,4-Wheelers,116,13632,2024,Q3,12,2023
2023-12-01,Rajasthan,4-Wheelers,348,13082,2024,Q3,12,2023
2023-12-01,Tamil Nadu,4-Wheelers,520,19246,2024,Q3,12,2023
2023-12-01,Tripura,4-Wheelers,4,489,2024,Q3,12,2023
2023-12-01,Uttar Pradesh,4-Wheelers,498,29434,2024,Q3,12,2023
2023-12-01,Uttarakhand,4-Wheelers,37,5430,2024,Q3,12,2023
2023-12-01,West Bengal,4-Wheelers,160,8435,2024,Q3,12,2023
2023-12-01,Andaman & Nicobar Island,2-Wheelers,7,430,2024,Q3,12,2023
2023-12-01,Andhra Pradesh,2-Wheelers,2372,60868,2024,Q3,12,2023
2023-12-01,Arunachal Pradesh,2-Wheelers,2,1377,2024,Q3,12,2023
2023-12-01,Assam,2-Wheelers,204,38490,2024,Q3,12,2023
2023-12-01,Bihar,2-Wheelers,1354,91064,2024,Q3,12,2023
2023-12-01,Chandigarh,2-Wheelers,137,1162,2024,Q3,12,2023
2023-12-01,Chhattisgarh,2-Wheelers,1865,31773,2024,Q3,12,2023
2023-12-01,DNH and DD,2-Wheelers,13,1447,2024,Q3,12,2023
2023-12-01,Delhi,2-Wheelers,5380,27097,2024,Q3,12,2023
2023-12-01,Goa,2-Wheelers,799,4299,2024,Q3,12,2023
2023-12-01,Gujarat,2-Wheelers,4080,85848,2024,Q3,12,2023
2023-12-01,Haryana,2-Wheelers,1019,60574,2024,Q3,12,2023
2023-12-01,Himachal Pradesh,2-Wheelers,102,9988,2024,Q3,12,2023
2023-12-01,Jammu and Kashmir,2-Wheelers,96,3661,2024,Q3,12,2023
2023-12-01,Jharkhand,2-Wheelers,632,32673,2024,Q3,12,2023
2023-12-01,Karnataka,2-Wheelers,10237,91996,2024,Q3,12,2023
2023-12-01,Kerala,2-Wheelers,4866,35712,2024,Q3,12,2023
2023-12-01,Madhya Pradesh,2-Wheelers,3359,88017,2024,Q3,12,2023
2023-12-01,Maharashtra,2-Wheelers,14495,174125,2024,Q3,12,2023
2023-12-01,Manipur,2-Wheelers,6,976,2024,Q3,12,2023
2023-12-01,Mizoram,2-Wheelers,24,1974,2024,Q3,12,2023
2023-12-01,Odisha,2-Wheelers,4383,48402,2024,Q3,12,2023
2023-12-01,Puducherry,2-Wheelers,224,2836,2024,Q3,12,2023
2023-12-01,Punjab,2-Wheelers,951,45523,2024,Q3,12,2023
2023-12-01,Rajasthan,2-Wheelers,4676,99479,2024,Q3,12,2023
2023-12-01,Tamil Nadu,2-Wheelers,5403,82736,2024,Q3,12,2023
2023-12-01,Tripura,2-Wheelers,40,3663,2024,Q3,12,2023
2023-12-01,Uttar Pradesh,2-Wheelers,5487,211546,2024,Q3,12,2023
2023-12-01,Uttarakhand,2-Wheelers,655,19337,2024,Q3,12,2023
2023-12-01,West Bengal,2-Wheelers,2625,90092,2024,Q3,12,2023
2024-01-01,Sikkim,2-Wheelers,0,509,2024,Q4,1,2024
2024-01-01,Sikkim,4-Wheelers,0,422,2024,Q4,1,2024
2024-01-01,Arunachal Pradesh,2-Wheelers,0,995,2024,Q4,1,2024
2024-01-01,Nagaland,2-Wheelers,0,505,2024,Q4,1,2024
2024-01-01,Ladakh,4-Wheelers,0,141,2024,Q4,1,2024
2024-01-01,Andaman & Nicobar Island,4-Wheelers,0,177,2024,Q4,1,2024
2024-01-01,Nagaland,4-Wheelers,0,877,2024,Q4,1,2024
2024-01-01,Mizoram,4-Wheelers,1,513,2024,Q4,1,2024
2024-01-01,Meghalaya,4-Wheelers,1,1429,2024,Q4,1,2024
2024-01-01,Uttar Pradesh,4-Wheelers,399,44334,2024,Q4,1,2024
2024-01-01,Maharashtra,4-Wheelers,1289,50156,2024,Q4,1,2024
2024-01-01,Karnataka,4-Wheelers,1080,30770,2024,Q4,1,2024
2024-01-01,Tamil Nadu,4-Wheelers,626,28455,2024,Q4,1,2024
2024-01-01,Bihar,4-Wheelers,58,6824,2024,Q4,1,2024
2024-01-01,Kerala,4-Wheelers,734,164,2024,Q4,1,2024
2024-01-01,Rajasthan,4-Wheelers,498,21747,2024,Q4,1,2024
2024-01-01,Delhi,4-Wheelers,1345,21520,2024,Q4,1,2024
2024-01-01,Madhya Pradesh,4-Wheelers,172,19326,2024,Q4,1,2024
2024-01-01,Gujarat,4-Wheelers,494,33379,2024,Q4,1,2024
2024-01-01,Odisha,4-Wheelers,150,7500,2024,Q4,1,2024
2024-01-01,Assam,4-Wheelers,21,7242,2024,Q4,1,2024
2024-01-01,Haryana,4-Wheelers,282,28776,2024,Q4,1,2024
2024-01-01,Chhattisgarh,4-Wheelers,91,4946,2024,Q4,1,2024
2024-01-01,West Bengal,4-Wheelers,184,10223,2024,Q4,1,2024
2024-01-01,Punjab,4-Wheelers,105,15000,2024,Q4,1,2024
2024-01-01,Andhra Pradesh,4-Wheelers,123,8483,2024,Q4,1,2024
2024-01-01,Jharkhand,4-Wheelers,29,4678,2024,Q4,1,2024
2024-01-01,Uttarakhand,4-Wheelers,49,5385,2024,Q4,1,2024
2024-01-01,Jammu and Kashmir,4-Wheelers,10,5264,2024,Q4,1,2024
2024-01-01,Goa,4-Wheelers,86,2331,2024,Q4,1,2024
2024-01-01,Chandigarh,4-Wheelers,101,1624,2024,Q4,1,2024
2024-01-01,Tripura,4-Wheelers,2,466,2024,Q4,1,2024
2024-01-01,Puducherry,4-Wheelers,10,1250,2024,Q4,1,2024
2024-01-01,Himachal Pradesh,4-Wheelers,13,4815,2024,Q4,1,2024
2024-01-01,DNH and DD,4-Wheelers,3,527,2024,Q4,1,2024
2024-01-01,Manipur,4-Wheelers,7,433,2024,Q4,1,2024
2024-01-01,Arunachal Pradesh,4-Wheelers,5,1174,2024,Q4,1,2024
2024-01-01,Uttar Pradesh,2-Wheelers,5668,181667,2024,Q4,1,2024
2024-01-01,Maharashtra,2-Wheelers,16367,172830,2024,Q4,1,2024
2024-01-01,Karnataka,2-Wheelers,12415,115920,2024,Q4,1,2024
2024-01-01,Tamil Nadu,2-Wheelers,7580,153753,2024,Q4,1,2024
2024-01-01,Bihar,2-Wheelers,1288,71556,2024,Q4,1,2024
2024-01-01,Kerala,2-Wheelers,6457,42509,2024,Q4,1,2024
2024-01-01,Rajasthan,2-Wheelers,4432,78862,2024,Q4,1,2024
2024-01-01,Delhi,2-Wheelers,3073,38413,2024,Q4,1,2024
2024-01-01,Madhya Pradesh,2-Wheelers,3684,92100,2024,Q4,1,2024
2024-01-01,Gujarat,2-Wheelers,5424,91933,2024,Q4,1,2024
2024-01-01,Odisha,2-Wheelers,3883,53485,2024,Q4,1,2024
2024-01-01,Assam,2-Wheelers,253,44386,2024,Q4,1,2024
2024-01-01,Haryana,2-Wheelers,1259,42824,2024,Q4,1,2024
2024-01-01,Chhattisgarh,2-Wheelers,2367,42881,2024,Q4,1,2024
2024-01-01,West Bengal,2-Wheelers,1636,72390,2024,Q4,1,2024
2024-01-01,Punjab,2-Wheelers,821,33511,2024,Q4,1,2024
2024-01-01,Andhra Pradesh,2-Wheelers,2134,53619,2024,Q4,1,2024
2024-01-01,Jharkhand,2-Wheelers,551,30612,2024,Q4,1,2024
2024-01-01,Uttarakhand,2-Wheelers,382,11682,2024,Q4,1,2024
2024-01-01,Jammu and Kashmir,2-Wheelers,219,4582,2024,Q4,1,2024
2024-01-01,Goa,2-Wheelers,832,5079,2024,Q4,1,2024
2024-01-01,Chandigarh,2-Wheelers,118,1450,2024,Q4,1,2024
2024-01-01,Tripura,2-Wheelers,3,3000,2024,Q4,1,2024
2024-01-01,Puducherry,2-Wheelers,310,5141,2024,Q4,1,2024
2024-01-01,Himachal Pradesh,2-Wheelers,79,6031,2024,Q4,1,2024
2024-01-01,DNH and DD,2-Wheelers,31,866,2024,Q4,1,2024
2024-01-01,Manipur,2-Wheelers,7,1556,2024,Q4,1,2024
2024-01-01,Mizoram,2-Wheelers,28,1872,2024,Q4,1,2024
2024-01-01,Meghalaya,2-Wheelers,26,1625,2024,Q4,1,2024
2024-01-01,Ladakh,2-Wheelers,14,37,2024,Q4,1,2024
2024-01-01,Andaman & Nicobar Island,2-Wheelers,2,483,2024,Q4,1,2024
2024-02-01,Sikkim,2-Wheelers,0,408,2024,Q4,2,2024
2024-02-01,Sikkim,4-Wheelers,0,375,2024,Q4,2,2024
2024-02-01,Arunachal Pradesh,2-Wheelers,0,1117,2024,Q4,2,2024
2024-02-01,Nagaland,2-Wheelers,0,763,2024,Q4,2,2024
2024-02-01,Ladakh,2-Wheelers,0,4,2024,Q4,2,2024
2024-02-01,Mizoram,4-Wheelers,0,494,2024,Q4,2,2024
2024-02-01,Ladakh,4-Wheelers,0,47,2024,Q4,2,2024
2024-02-01,Andaman & Nicobar Island,4-Wheelers,1,181,2024,Q4,2,2024
2024-02-01,Nagaland,4-Wheelers,1,822,2024,Q4,2,2024
2024-02-01,Uttar Pradesh,4-Wheelers,394,37170,2024,Q4,2,2024
2024-02-01,Maharashtra,4-Wheelers,1227,36302,2024,Q4,2,2024
2024-02-01,Karnataka,4-Wheelers,923,24812,2024,Q4,2,2024
2024-02-01,Tamil Nadu,4-Wheelers,595,23063,2024,Q4,2,2024
2024-02-01,Rajasthan,4-Wheelers,517,19149,2024,Q4,2,2024
2024-02-01,Bihar,4-Wheelers,71,6762,2024,Q4,2,2024
2024-02-01,Madhya Pradesh,4-Wheelers,146,18025,2024,Q4,2,2024
2024-02-01,Kerala,4-Wheelers,684,12281,2024,Q4,2,2024
2024-02-01,Gujarat,4-Wheelers,510,25758,2024,Q4,2,2024
2024-02-01,Delhi,4-Wheelers,596,17898,2024,Q4,2,2024
2024-02-01,Assam,4-Wheelers,24,6858,2024,Q4,2,2024
2024-02-01,Odisha,4-Wheelers,203,6305,2024,Q4,2,2024
2024-02-01,Chhattisgarh,4-Wheelers,99,4125,2024,Q4,2,2024
2024-02-01,Punjab,4-Wheelers,111,14051,2024,Q4,2,2024
2024-02-01,Andhra Pradesh,4-Wheelers,128,6125,2024,Q4,2,2024
2024-02-01,Haryana,4-Wheelers,312,26000,2024,Q4,2,2024
2024-02-01,West Bengal,4-Wheelers,185,8487,2024,Q4,2,2024
2024-02-01,Jharkhand,4-Wheelers,42,4667,2024,Q4,2,2024
2024-02-01,Uttarakhand,4-Wheelers,60,5826,2024,Q4,2,2024
2024-02-01,Jammu and Kashmir,4-Wheelers,24,4211,2024,Q4,2,2024
2024-02-01,Goa,4-Wheelers,99,1772,2024,Q4,2,2024
2024-02-01,Tripura,4-Wheelers,5,538,2024,Q4,2,2024
2024-02-01,Chandigarh,4-Wheelers,84,1321,2024,Q4,2,2024
2024-02-01,Puducherry,4-Wheelers,16,1177,2024,Q4,2,2024
2024-02-01,Himachal Pradesh,4-Wheelers,11,4584,2024,Q4,2,2024
2024-02-01,Manipur,4-Wheelers,7,310,2024,Q4,2,2024
2024-02-01,DNH and DD,4-Wheelers,5,444,2024,Q4,2,2024
2024-02-01,Meghalaya,4-Wheelers,4,1261,2024,Q4,2,2024
2024-02-01,Arunachal Pradesh,4-Wheelers,4,1184,2024,Q4,2,2024
2024-02-01,Uttar Pradesh,2-Wheelers,6557,206846,2024,Q4,2,2024
2024-02-01,Maharashtra,2-Wheelers,15193,147649,2024,Q4,2,2024
2024-02-01,Karnataka,2-Wheelers,12605,108852,2024,Q4,2,2024
2024-02-01,Tamil Nadu,2-Wheelers,8647,143638,2024,Q4,2,2024
2024-02-01,Rajasthan,2-Wheelers,5145,81152,2024,Q4,2,2024
2024-02-01,Bihar,2-Wheelers,1301,83398,2024,Q4,2,2024
2024-02-01,Madhya Pradesh,2-Wheelers,4006,87659,2024,Q4,2,2024
2024-02-01,Kerala,2-Wheelers,5389,38356,2024,Q4,2,2024
2024-02-01,Gujarat,2-Wheelers,5103,88441,2024,Q4,2,2024
2024-02-01,Delhi,2-Wheelers,2364,30504,2024,Q4,2,2024
2024-02-01,Assam,2-Wheelers,246,39048,2024,Q4,2,2024
2024-02-01,Odisha,2-Wheelers,3733,57255,2024,Q4,2,2024
2024-02-01,Chhattisgarh,2-Wheelers,2198,40110,2024,Q4,2,2024
2024-02-01,Punjab,2-Wheelers,1017,34359,2024,Q4,2,2024
2024-02-01,Andhra Pradesh,2-Wheelers,2830,56600,2024,Q4,2,2024
2024-02-01,Haryana,2-Wheelers,1075,38121,2024,Q4,2,2024
2024-02-01,West Bengal,2-Wheelers,1341,74089,2024,Q4,2,2024
2024-02-01,Jharkhand,2-Wheelers,710,34467,2024,Q4,2,2024
2024-02-01,Uttarakhand,2-Wheelers,586,13692,2024,Q4,2,2024
2024-02-01,Jammu and Kashmir,2-Wheelers,233,5055,2024,Q4,2,2024
2024-02-01,Goa,2-Wheelers,990,4759,2024,Q4,2,2024
2024-02-01,Tripura,2-Wheelers,24,3334,2024,Q4,2,2024
2024-02-01,Chandigarh,2-Wheelers,126,1416,2024,Q4,2,2024
2024-02-01,Puducherry,2-Wheelers,384,4556,2024,Q4,2,2024
2024-02-01,Himachal Pradesh,2-Wheelers,66,4926,2024,Q4,2,2024
2024-02-01,Mizoram,2-Wheelers,51,2146,2024,Q4,2,2024
2024-02-01,Manipur,2-Wheelers,3,1723,2024,Q4,2,2024
2024-02-01,DNH and DD,2-Wheelers,24,1052,2024,Q4,2,2024
2024-02-01,Meghalaya,2-Wheelers,11,1890,2024,Q4,2,2024
2024-02-01,Andaman & Nicobar Island,2-Wheelers,5,473,2024,Q4,2,2024
2024-03-01,Sikkim,2-Wheelers,0,399,2024,Q4,3,2024
2024-03-01,Sikkim,4-Wheelers,0,455,2024,Q4,3,2024
2024-03-01,Arunachal Pradesh,2-Wheelers,0,1259,2024,Q4,3,2024
2024-03-01,Ladakh,2-Wheelers,0,11,2024,Q4,3,2024
2024-03-01,Mizoram,4-Wheelers,0,463,2024,Q4,3,2024
2024-03-01,Nagaland,4-Wheelers,0,1336,2024,Q4,3,2024
2024-03-01,Ladakh,4-Wheelers,0,81,2024,Q4,3,2024
2024-03-01,Andaman & Nicobar Island,4-Wheelers,1,158,2024,Q4,3,2024
2024-03-01,Arunachal Pradesh,4-Wheelers,1,1081,2024,Q4,3,2024
2024-03-01,Maharashtra,4-Wheelers,1079,36826,2024,Q4,3,2024
2024-03-01,Uttar Pradesh,4-Wheelers,389,34425,2024,Q4,3,2024
2024-03-01,Karnataka,4-Wheelers,1482,26751,2024,Q4,3,2024
2024-03-01,Tamil Nadu,4-Wheelers,749,22095,2024,Q4,3,2024
2024-03-01,Rajasthan,4-Wheelers,493,16942,2024,Q4,3,2024
2024-03-01,Delhi,4-Wheelers,897,15905,2024,Q4,3,2024
2024-03-01,Kerala,4-Wheelers,876,13861,2024,Q4,3,2024
2024-03-01,Gujarat,4-Wheelers,661,25424,2024,Q4,3,2024
2024-03-01,Bihar,4-Wheelers,99,6972,2024,Q4,3,2024
2024-03-01,Madhya Pradesh,4-Wheelers,143,14743,2024,Q4,3,2024
2024-03-01,Andhra Pradesh,4-Wheelers,366,7838,2024,Q4,3,2024
2024-03-01,Assam,4-Wheelers,53,7465,2024,Q4,3,2024
2024-03-01,Chhattisgarh,4-Wheelers,120,4348,2024,Q4,3,2024
2024-03-01,Punjab,4-Wheelers,132,14348,2024,Q4,3,2024
2024-03-01,West Bengal,4-Wheelers,495,8089,2024,Q4,3,2024
2024-03-01,Haryana,4-Wheelers,305,23644,2024,Q4,3,2024
2024-03-01,Jharkhand,4-Wheelers,52,4483,2024,Q4,3,2024
2024-03-01,Goa,4-Wheelers,123,1730,2024,Q4,3,2024
2024-03-01,Uttarakhand,4-Wheelers,51,4812,2024,Q4,3,2024
2024-03-01,Jammu and Kashmir,4-Wheelers,18,4500,2024,Q4,3,2024
2024-03-01,Tripura,4-Wheelers,3,556,2024,Q4,3,2024
2024-03-01,Chandigarh,4-Wheelers,119,1294,2024,Q4,3,2024
2024-03-01,Puducherry,4-Wheelers,5,1042,2024,Q4,3,2024
2024-03-01,Meghalaya,4-Wheelers,3,1200,2024,Q4,3,2024
2024-03-01,Himachal Pradesh,4-Wheelers,17,4147,2024,Q4,3,2024
2024-03-01,DNH and DD,4-Wheelers,4,429,2024,Q4,3,2024
2024-03-01,Manipur,4-Wheelers,2,370,2024,Q4,3,2024
2024-03-01,Maharashtra,2-Wheelers,26668,152563,2024,Q4,3,2024
2024-03-01,Uttar Pradesh,2-Wheelers,7799,210216,2024,Q4,3,2024
2024-03-01,Karnataka,2-Wheelers,22742,123800,2024,Q4,3,2024
2024-03-01,Tamil Nadu,2-Wheelers,13350,124071,2024,Q4,3,2024
2024-03-01,Rajasthan,2-Wheelers,7933,89538,2024,Q4,3,2024
2024-03-01,Delhi,2-Wheelers,5002,31599,2024,Q4,3,2024
2024-03-01,Kerala,2-Wheelers,8393,42909,2024,Q4,3,2024
2024-03-01,Gujarat,2-Wheelers,8496,94822,2024,Q4,3,2024
2024-03-01,Bihar,2-Wheelers,2584,102949,2024,Q4,3,2024
2024-03-01,Madhya Pradesh,2-Wheelers,5772,95405,2024,Q4,3,2024
2024-03-01,Andhra Pradesh,2-Wheelers,7057,69119,2024,Q4,3,2024
2024-03-01,Assam,2-Wheelers,767,42612,2024,Q4,3,2024
2024-03-01,Chhattisgarh,2-Wheelers,3610,46046,2024,Q4,3,2024
2024-03-01,Punjab,2-Wheelers,1514,35877,2024,Q4,3,2024
2024-03-01,West Bengal,2-Wheelers,2159,69871,2024,Q4,3,2024
2024-03-01,Haryana,2-Wheelers,1387,41778,2024,Q4,3,2024
2024-03-01,Jharkhand,2-Wheelers,824,38149,2024,Q4,3,2024
2024-03-01,Goa,2-Wheelers,1745,5018,2024,Q4,3,2024
2024-03-01,Uttarakhand,2-Wheelers,579,12506,2024,Q4,3,2024
2024-03-01,Jammu and Kashmir,2-Wheelers,297,6600,2024,Q4,3,2024
2024-03-01,Tripura,2-Wheelers,41,3728,2024,Q4,3,2024
2024-03-01,Chandigarh,2-Wheelers,215,1525,2024,Q4,3,2024
2024-03-01,Puducherry,2-Wheelers,477,4337,2024,Q4,3,2024
2024-03-01,Meghalaya,2-Wheelers,4,2223,2024,Q4,3,2024
2024-03-01,Himachal Pradesh,2-Wheelers,90,4737,2024,Q4,3,2024
2024-03-01,Mizoram,2-Wheelers,58,1932,2024,Q4,3,2024
2024-03-01,DNH and DD,2-Wheelers,25,780,2024,Q4,3,2024
2024-03-01,Manipur,2-Wheelers,13,1394,2024,Q4,3,2024
2024-03-01,Andaman & Nicobar Island,2-Wheelers,2,447,2024,Q4,3,2024
2024-03-01,Nagaland,2-Wheelers,2,1180,2024,Q4,3,2024
